"","Data_Collection_Season","Date","Proj.Plot","Grid","Plant_tag","X_Coord","Y_Coord","Tool","POM","DBH_mm","Height_m","Veg_Type","Notes","ID"
"11759","Nov_Dec_2021",2021-12-01,"DF_6A","A2/B3","3377",4.1,4,"CP",0.3,7.9,1.6,"Sapling","","Thomandersia congolana"
"11760","Nov_Dec_2021",2021-12-01,"DF_6A","A2/B3","3379",4.3,3.7,"CP",0.3,13.1,1.8,"Sapling","","Thomandersia congolana"
"11761","Nov_Dec_2021",2021-12-01,"DF_6A","A2/B3","3382",3.4,2.6,"CP",0.3,13.2,2,"Sapling","","Thomandersia congolana"
"11762","Nov_Dec_2021",2021-12-01,"DF_6A","A2/B3","3383",3.2,2.1,"CP",0.3,10.8,1.6,"Sapling","",""
"11763","Nov_Dec_2021",2021-12-01,"DF_6A","A2/B3","3384",4.8,2.3,"CP",0.3,15,2.8,"Sapling","","Thomandersia congolana"
"11764","Nov_Dec_2021",2021-12-01,"DF_6A","A2/B3","3384",2.5,1.5,"CP",0.3,15.4,2.4,"Sapling","","Thomandersia congolana"
"11765","Nov_Dec_2021",2021-12-01,"DF_6A","A2/B3","3385",4.3,2.2,"CP",0.3,14.3,2,"Sapling","","Thomandersia congolana"
"11766","Nov_Dec_2021",2021-12-01,"DF_6A","A2/B3","3385",1.9,2,"CP",0.3,11.9,2.2,"Sapling","","Thomandersia congolana"
"11767","Nov_Dec_2021",2021-12-01,"DF_6A","A2/B3","3386",4.8,1.2,"DBH",1.3,120,9,"Tree","","Dialium angolense"
"11768","Nov_Dec_2021",2021-12-01,"DF_6A","A2/B3","3386",2.2,2.3,"CP",0.3,7.2,1.6,"Liana","","Dialium angolense"
"11769","Nov_Dec_2021",2021-12-01,"DF_6A","A2/B3","3387",4.4,0.8,"CP",0.3,24.8,3.5,"Sapling","","Thomandersia congolana"
"11770","Nov_Dec_2021",2021-12-01,"DF_6A","A2/B3","3387",1,1.9,"CP",0.3,25.6,2.5,"Sapling","","Thomandersia congolana"
"11771","Nov_Dec_2021",2021-12-01,"DF_6A","A2/B3","3388",4.2,1.5,"CP",0.3,10.3,1.9,"Sapling","","Rubiaceae sp 60"
"11772","Nov_Dec_2021",2021-12-01,"DF_6A","A2/B3","3389",3,0.8,"CP",0.3,9,2.2,"Sapling","Biggest trunk","Thomandersia congolana"
"11773","Nov_Dec_2021",2021-12-01,"DF_6A","A2/B3","3390",4.1,2.8,"CP",0.3,15.4,2,"Sapling","","Thomandersia congolana"
"11774","Nov_Dec_2021",2021-12-01,"DF_6A","A2/B3","3391",4,3.6,"CP",0.3,14.8,1.5,"Sapling","",""
"11775","Nov_Dec_2021",2021-12-01,"DF_6A","A2/B3","3398",1.8,2.4,"CP",0.3,10.9,1.9,"Sapling","","Rubiaceae sp 5"
"11776","Nov_Dec_2021",2021-12-01,"DF_6A","A2/B3","3399",1.2,2.6,"CP",0.3,12.3,2.3,"Sapling","","Thomandersia congolana"
"11777","Nov_Dec_2021",2021-12-01,"DF_6A","A2/B3","3400",0.3,2.8,"CP",0.3,11.5,2.4,"Sapling","","Pseudoprosopis gilletti"
"11778","Nov_Dec_2021",2021-12-01,"DF_6A","A2/B3","3902",3.3,4.8,"CP",0.3,21.6,3,"Sapling","","Thomandersia congolana"
"11779","Nov_Dec_2021",2021-12-01,"DF_6A","A2/B3","4314",4.9,1.3,"CP",0.3,9.1,2.9,"Liana","","Liane sp 1"
"11780","Nov_Dec_2021",2021-12-01,"DF_6A","A2/B3","4315",2.6,0.4,"CP",0.3,5.6,2.7,"Liana","","Agelaea sp 1"
"11781","Nov_Dec_2021",2021-12-01,"DF_6A","A2/B3","4316",1.4,0.2,"CP",0.3,29.7,3.5,"Sapling","","Carpolobia alba"
"11782","Nov_Dec_2021",2021-12-01,"DF_6A","A2/B3","6223",1.2,0.9,"CP",0.3,10.9,1.8,"Sapling","","Thomandersia congolana"
"11783","Nov_Dec_2021",2021-12-01,"DF_6A","A2/B3","6240",1.2,1.5,"CP",0.3,18.2,2.6,"Sapling","",""
"11784","Nov_Dec_2021",2021-12-01,"DF_6A","A2/B3","6248",4.5,1.4,"CP",0.3,5.3,4.5,"Liana","",""
"11785","Nov_Dec_2021",2021-12-01,"DF_6A","A2/B3","6258",1.9,0.7,"DBH",1.3,329,13,"Tree","","Synsepalum longifolia"
"11786","Nov_Dec_2021",2021-12-02,"DF_6A","A3/B4","3448",2.1,0.3,"DBH",1,90,1.5,"Sapling","","Greenwayodendron suaveolens"
"11787","Nov_Dec_2021",2021-12-02,"DF_6A","A3/B4","3449",4.2,0.7,"DBH",1.3,190,10,"Sapling","","Scorodophloeus zenkeri"
"11788","Nov_Dec_2021",2021-12-02,"DF_6A","A3/B4","3451",0.4,4.6,"CP",0.3,14.3,8,"Liana","","Liane sp 1"
"11789","Nov_Dec_2021",2021-12-02,"DF_6A","A3/B4","3460",0.3,4.7,"CP",0.3,16.7,1.8,"Sapling","","Trichilia sp 1"
"11790","Nov_Dec_2021",2021-12-02,"DF_6A","A3/B4","3901",1.2,0.9,"CP",0.3,12.5,1.7,"Sapling","","Thomandersia congolana"
"11791","Nov_Dec_2021",2021-12-02,"DF_6A","A3/B4","3903",3.5,0.8,"CP",0.4,31.7,3.4,"Sapling","","Lasianthera africana"
"11792","Nov_Dec_2021",2021-12-02,"DF_6A","A3/B4","3904",1.1,1.4,"CP",0.3,15.1,2,"Sapling","","Thomandersia congolana"
"11793","Nov_Dec_2021",2021-12-02,"DF_6A","A3/B4","3905",1.5,2.3,"CP",0.2,13.3,1.9,"Sapling","","Thomandersia congolana"
"11794","Nov_Dec_2021",2021-12-02,"DF_6A","A3/B4","3906",3.5,1.2,"CP",1.3,26.4,3.9,"Sapling","Biggest trunk","Lasianthera africana"
"11795","Nov_Dec_2021",2021-12-02,"DF_6A","A3/B4","3907",4.2,3.1,"CP",0.3,16.7,2,"Sapling","",""
"11796","Nov_Dec_2021",2021-12-02,"DF_6A","A3/B4","3908",4.2,2.1,"CP",0.3,8.3,1.6,"Liana","","Thomandersia congolana"
"11797","Nov_Dec_2021",2021-12-02,"DF_6A","A3/B4","3909",4.9,2.4,"CP",1.3,14.9,2.7,"Sapling","","Drypetes sp 1"
"11798","Nov_Dec_2021",2021-12-02,"DF_6A","A3/B4","3910",4.5,3.5,"CP",0.3,14.5,1.8,"Sapling","","Millettia sp 1"
"11799","Nov_Dec_2021",2021-12-02,"DF_6A","A3/B4","3912",2.1,2.3,"CP",0.4,12.6,1.6,"Sapling","",""
"11800","Nov_Dec_2021",2021-12-02,"DF_6A","A3/B4","3913",4.1,3.7,"CP",0.3,4.1,2,"Liana","",""
"11801","Nov_Dec_2021",2021-12-02,"DF_6A","A3/B4","3914",4.3,2.1,"CP",0.3,4.6,1.8,"Liana","",""
"11802","Nov_Dec_2021",2021-12-02,"DF_6A","A3/B4","6221",3.9,0.2,"CP",1.3,28.7,3.2,"Sapling","","Lasianthera africana"
"11803","Nov_Dec_2021",2021-12-02,"DF_6A","A4/B5","3601",1,1.3,"CP",0.3,8.3,4.5,"Liana","","Liane sp 1"
"11804","Nov_Dec_2021",2021-12-02,"DF_6A","A4/B5","3602",2,1.6,"CP",0.3,6.1,25,"Liana","",""
"11805","Nov_Dec_2021",2021-12-02,"DF_6A","A4/B5","3603",2,1.64,"CP",0.3,15.8,1.85,"Tree","",""
"11806","Nov_Dec_2021",2021-12-02,"DF_6A","A4/B5","3604",2.6,1.3,"CP",0.3,5.1,25,"Liana","","Liane sp 17"
"11807","Nov_Dec_2021",2021-12-02,"DF_6A","A4/B5","3605",2.8,0.6,"CP",0.3,12.3,1.82,"Tree","","Mariopsis longifolia"
"11808","Nov_Dec_2021",2021-12-02,"DF_6A","A4/B5","3606",1,1.3,"CP",0.3,10.2,1.75,"Tree","","Scorodophloeus zenkeri"
"11809","Nov_Dec_2021",2021-12-02,"DF_6A","A4/B5","3607",4.7,0.3,"CP",0.3,14,1.85,"Tree","","Diogoa zenkeri"
"11810","Nov_Dec_2021",2021-12-02,"DF_6A","A4/B5","3609",2,2,"CP",0.3,14,2.4,"Tree","","Thomandersia congolana"
"11811","Nov_Dec_2021",2021-12-02,"DF_6A","A4/B5","3610",2.4,2,"CP",0.3,12.4,1.71,"Tree","","Desplatsia subericarpa"
"11812","Nov_Dec_2021",2021-12-02,"DF_6A","A4/B5","3613",2.2,1.8,"CP",1.3,36.24,25,"Liana","","Liane sp 1"
"11813","Nov_Dec_2021",2021-12-02,"DF_6A","A4/B5","3614",2.1,3,"CP",0.3,14.1,1.9,"Tree","","Plagiostyles africana"
"11814","Nov_Dec_2021",2021-12-02,"DF_6A","A4/B5","3627",1.7,1.85,"CP",0.3,7.5,1.5,"Tree","",""
"11815","Nov_Dec_2021",2021-12-02,"DF_6A","A4/B5","3628",1.6,1.8,"CP",0.3,7.1,1.5,"Tree","","Guarea sp 1"
"11816","Nov_Dec_2021",2021-12-02,"DF_6A","A4/B5","6263",1,3.4,"CP",1.3,40.2,8,"Tree","","Afrostyrax lepidophyllus"
"11817","Nov_Dec_2021",2021-12-02,"DF_6A","A4/B5","6286",0.8,3.9,"DBH",1.3,545,25,"Tree","","Epipetalum tonnelli"
"11818","Nov_Dec_2021",2021-12-02,"DF_6A","A4/B5","6288",1.3,1,"CP",1.3,34.8,4.5,"Tree","","Greenwayodendron suaveolens"
"11819","Nov_Dec_2021",2021-12-02,"DF_6A","A4/B5","6290",2.6,1.3,"CP",1.3,34.1,4.5,"Tree","","Scorodophloeus zenkeri"
"11820","Nov_Dec_2021",2021-12-02,"DF_6A","A4/B5","8402",1.6,3.2,"CP",0.3,12,1.7,"Tree","",""
"11821","Nov_Dec_2021",2021-12-02,"DF_6A","A4/B5","8403",0,3.1,"CP",0.3,13.8,25,"Liana","Measured but not identified",""
"11822","Nov_Dec_2021",2021-12-02,"DF_6A","A4/B5","8410",0.2,2.2,"CP",0.3,13.4,1.6,"Tree","Measured but not identified",""
"11823","Nov_Dec_2021",2021-12-02,"DF_6A","A5/B6","3041",0,1.1,"CP",1.3,31.8,9,"Liana","","Liane sp 1"
"11824","Nov_Dec_2021",2021-12-02,"DF_6A","A5/B6","3232",0.1,1.1,"CP",1.3,19.4,3.2,"Sapling","","Klaineanthus gaboniae"
"11825","Nov_Dec_2021",2021-12-02,"DF_6A","A5/B6","3233",3.9,4.8,"CP",0.3,13.5,2,"Sapling","","Desplatsia subericarpa"
"11826","Nov_Dec_2021",2021-12-02,"DF_6A","A5/B6","3236",4.8,2.7,"CP",0.3,5.7,1.7,"Liana","","Liane sp 1"
"11827","Nov_Dec_2021",2021-12-02,"DF_6A","A5/B6","3237",4.6,1.5,"CP",0.3,23.4,2.7,"Sapling","","Lasianthera africana"
"11828","Nov_Dec_2021",2021-12-02,"DF_6A","A5/B6","3255",3.1,4.7,"CP",0.3,16.8,3.6,"Sapling","","Strombosia pustulata"
"11829","Nov_Dec_2021",2021-12-02,"DF_6A","A5/B6","3256",3.1,4.3,"CP",0.3,6.5,3.6,"Liana","","Liane sp 1"
"11830","Nov_Dec_2021",2021-12-02,"DF_6A","A5/B6","3257",2.3,4.7,"CP",0.3,4.8,1.9,"Liana","",""
"11831","Nov_Dec_2021",2021-12-02,"DF_6A","A5/B6","3259",0.3,5,"CP",0.3,5.4,1.5,"Liana","","Agelaea sp 1"
"11832","Nov_Dec_2021",2021-12-02,"DF_6A","A5/B6","3261",1.6,4.9,"CP",0.3,10.4,2.7,"Liana","",""
"11833","Nov_Dec_2021",2021-12-02,"DF_6A","A5/B6","3262",1.7,3.3,"CP",0.3,16.7,2,"Sapling","","Lasianthera africana"
"11834","Nov_Dec_2021",2021-12-02,"DF_6A","A5/B6","3263",2.1,2.3,"CP",0.3,5.9,1.7,"Liana","","Liane sp 1"
"11835","Nov_Dec_2021",2021-12-02,"DF_6A","A5/B6","3264",1.8,2.4,"CP",0.3,10.2,10,"Liana","","Liane sp 1"
"11836","Nov_Dec_2021",2021-12-02,"DF_6A","A5/B6","3265",2,2.5,"CP",0.3,7.6,10,"Liana","","Liane sp 1"
"11837","Nov_Dec_2021",2021-12-02,"DF_6A","A5/B6","3266",3.3,1.6,"CP",0.3,8.5,1.8,"Liana","","Liane sp 1"
"11838","Nov_Dec_2021",2021-12-02,"DF_6A","A5/B6","3267",3.4,1.5,"CP",0.3,22.2,1.9,"Sapling","","Scaphopetalum thonneri"
"11839","Nov_Dec_2021",2021-12-02,"DF_6A","A5/B6","3268",1.1,1.9,"CP",0.3,6.5,7,"Liana","",""
"11840","Nov_Dec_2021",2021-12-02,"DF_6A","A5/B6","6201",2,3.5,"DBH",1.3,299,20,"Tree","","Eriocoelum oblongum"
"11841","Nov_Dec_2021",2021-12-02,"DF_6A","A5/B6","6207",0.9,1.9,"CP",1.3,49.4,7,"Sapling","",""
"11842","Nov_Dec_2021",2021-12-02,"DF_6A","A5/B6","6209",2.1,2.4,"DBH",1.3,118,10,"Tree","","Epipetalum tonnelli"
"11843","Nov_Dec_2021",2021-12-02,"DF_6A","A6/B7","3258",2.1,0.4,"CP",0.3,12,1.84,"Tree","","Thomandersia congolana"
"11844","Nov_Dec_2021",2021-12-02,"DF_6A","A6/B7","3261",1.8,0,"CP",0.3,7.5,3.1,"Liana","",""
"11845","Nov_Dec_2021",2021-12-02,"DF_6A","A6/B7","3579",5,4.6,"CP",NA,0.3,9,"Liana","","Agelaea sp 1"
"11846","Nov_Dec_2021",2021-12-02,"DF_6A","A6/B7","3579",5,4.6,"CP",NA,0.3,9,"Liana","","Agelaea sp 1"
"11847","Nov_Dec_2021",2021-12-02,"DF_6A","A6/B7","3584",2.1,3.2,"CP",NA,0.3,21,"Liana","","Liane sp 1"
"11848","Nov_Dec_2021",2021-12-02,"DF_6A","A6/B7","3591",3.2,3.3,"CP",NA,0.3,20.2,"Tree","","Trichilia sp 1"
"11849","Nov_Dec_2021",2021-12-02,"DF_6A","A6/B7","3594",2.1,3.2,"CP",NA,0.3,25.3,"Tree","",""
"11850","Nov_Dec_2021",2021-12-02,"DF_6A","A6/B7","3596",1.6,1.4,"CP",NA,0.3,19.8,"Tree","","Thomandersia congolana"
"11851","Nov_Dec_2021",2021-12-02,"DF_6A","A6/B7","37",0.7,3,"CP",NA,0.3,14.9,"Tree","",""
"11852","Nov_Dec_2021",2021-12-02,"DF_6A","A6/B7","8405",0.2,3.8,"CP",NA,0.3,15.9,"Tree","Measured but not identified","Lasianthera africana"
"11853","Nov_Dec_2021",2021-12-02,"DF_6A","A6/B7","8408",1.3,3.9,"CP",NA,0.3,35.6,"Liana","Measured but not identified","Liane sp 1"
"11854","Nov_Dec_2021",2021-12-02,"DF_6A","A6/B7","8409",2.5,0,"CP",1.3,30.7,30.7,"Sapling","","Diospyros sp 4"
"11855","Nov_Dec_2021",2021-12-02,"DF_6A","A7/B8","4023",1.1,0.3,"CP",0.3,14.5,1.6,"Sapling","","Greenwayodendron suaveolens"
"11856","Nov_Dec_2021",2021-12-02,"DF_6A","A7/B8","4024",0.9,2.4,"CP",1.3,27.5,3.4,"Sapling","","Lasianthera africana"
"11857","Nov_Dec_2021",2021-12-02,"DF_6A","A7/B8","4025",2,2,"CP",0.3,12.6,1.7,"Sapling","","Liane sp 30"
"11858","Nov_Dec_2021",2021-12-02,"DF_6A","A7/B8","4026",3.3,3.9,"CP",0.3,4.3,2.3,"Liana","",""
"11859","Nov_Dec_2021",2021-12-02,"DF_6A","A7/B8","4027",2.9,3.6,"CP",0.3,18.5,3,"Sapling","","Chytranthus sp 1"
"11860","Nov_Dec_2021",2021-12-02,"DF_6A","A7/B8","4028",2.8,3.6,"CP",1.3,26.8,1.6,"Sapling","","Scaphopetalum thonneri"
"11861","Nov_Dec_2021",2021-12-02,"DF_6A","A7/B8","4029",2.6,3.4,"CP",0.3,11.6,3,"Liana","","Liane sp 1"
"11862","Nov_Dec_2021",2021-12-02,"DF_6A","A7/B8","4029",2.6,3.4,"CP",0.3,11.6,3,"Liana","","Dichapetalum sp 1"
"11863","Nov_Dec_2021",2021-12-02,"DF_6A","A7/B8","4030",2.9,4.9,"CP",1.3,12.4,2.8,"Sapling","","Thomandersia congolana"
"11864","Nov_Dec_2021",2021-12-02,"DF_6A","A7/B8","4031",3.1,4.8,"CP",0.3,8.4,3,"Liana","","Liane sp 1"
"11865","Nov_Dec_2021",2021-12-02,"DF_6A","A7/B8","4032",3.1,4.2,"CP",1.3,24.3,3,"Sapling","","Drypetes sp 2"
"11866","Nov_Dec_2021",2021-12-02,"DF_6A","A7/B8","4033",3.9,4,"CP",0.3,18.5,2.5,"Sapling","","Greenwayodendron suaveolens"
"11867","Nov_Dec_2021",2021-12-02,"DF_6A","A7/B8","4065",2.1,2.5,"CP",1.3,13.8,2.2,"Sapling","","Diospyros sp 2"
"11868","Nov_Dec_2021",2021-12-02,"DF_6A","A7/B8","4066",2.5,2.4,"CP",1.3,14.6,1.6,"Sapling","","Thomandersia congolana"
"11869","Nov_Dec_2021",2021-12-02,"DF_6A","A7/B8","4067",2.8,0.9,"CP",0.4,8.4,7,"Liana","","Liane sp 1"
"11870","Nov_Dec_2021",2021-12-02,"DF_6A","A7/B8","4167",2.7,1,"CP",1.3,48.4,7,"Tree","","Mariopsis longifolia"
"11871","Nov_Dec_2021",2021-12-02,"DF_6A","A7/B8","4170",0.5,4.5,"DBH",1.3,119,7,"Tree","","Bignoniaceae sp 1"
"11872","Nov_Dec_2021",2021-12-03,"DF_6A","A8/B9","3702",4.3,1.25,"CP",0.3,12,2,"Sapling","",""
"11873","Nov_Dec_2021",2021-12-03,"DF_6A","A8/B9","3704",4.5,0.6,"CP",0.3,11,2.8,"Liana","","Agelaea paradoxa"
"11874","Nov_Dec_2021",2021-12-03,"DF_6A","A8/B9","3705",4.6,1.5,"CP",0.3,11.4,1.9,"Sapling","","Lasianthera africana"
"11875","Nov_Dec_2021",2021-12-03,"DF_6A","A8/B9","3707",4.3,4.6,"CP",0.3,7,2.5,"Liana","","Salacia sp 1"
"11876","Nov_Dec_2021",2021-12-03,"DF_6A","A8/B9","3708",4.3,5,"CP",0.3,20.1,2.4,"Sapling","","Lasianthera africana"
"11877","Nov_Dec_2021",2021-12-02,"DF_6A","A8/B9","3710",0,0.8,"CP",1.3,33,4.2,"","","Lasianthera africana"
"11878","Nov_Dec_2021",2021-12-03,"DF_6A","A8/B9","3710",2.8,3.3,"CP",0.3,10.2,2,"Sapling","","Lasianthera africana"
"11879","Nov_Dec_2021",2021-12-02,"DF_6A","A8/B9","3711",0,3.9,"CP",0.3,11,4.9,"Liana","",""
"11880","Nov_Dec_2021",2021-12-02,"DF_6A","A8/B9","3712",0,3.9,"CP",1.3,25,4.7,"","",""
"11881","Nov_Dec_2021",2021-12-02,"DF_6A","A8/B9","3715",2,3.6,"CP",0.3,8.4,1.5,"Tree","","Campylospermum dybowskii"
"11882","Nov_Dec_2021",2021-12-02,"DF_6A","A8/B9","3716",2,4.2,"CP",0.3,14,1.5,"","","Guarea cedrata"
"11883","Nov_Dec_2021",2021-12-02,"DF_6A","A8/B9","3717",2,3.5,"CP",0.3,13,1.8,"","","Desplatsia subericarpa"
"11884","Nov_Dec_2021",2021-12-02,"DF_6A","A8/B9","3718",3,3.7,"CP",0.3,26.9,1.9,"","","Irvingia grandifolia"
"11885","Nov_Dec_2021",2021-12-03,"DF_6A","A8/B9","3720",4.6,1,"CP",0.3,10.9,1.9,"Liana","","Liane sp 33"
"11886","Nov_Dec_2021",2021-12-03,"DF_6A","A8/B9","3721",4.5,2,"CP",0.3,9,1.6,"Sapling","","Rinorea sp 1"
"11887","Nov_Dec_2021",2021-12-02,"DF_6A","A8/B9","3723",1.5,2.5,"CP",0.3,34,2.67,"Tree","","Napoleonaea sp 1"
"11888","Nov_Dec_2021",2021-12-02,"DF_6A","A8/B9","3733",2.1,0.25,"CP",0.3,13.8,1.6,"","","Desplatsia subericarpa"
"11889","Nov_Dec_2021",2021-12-02,"DF_6A","A8/B9","3734",1.3,0.45,"CP",0.3,11,1.5,"","","Liane sp 30"
"11890","Nov_Dec_2021",2021-12-02,"DF_6A","A8/B9","3900",3.4,5,"CP",0.3,12,7,"Liana","","Liane sp 33"
"11891","Nov_Dec_2021",2021-12-02,"DF_6A","A8/B9","4171",2.2,0.4,"DBH",1.3,135,12,"Tree","","Diogoa zenkeri"
"11892","Nov_Dec_2021",2021-12-03,"DF_6A","A8/B9","4172",4,0.6,"DBH",1.3,100,25,"Liana","From the ground","Landolphia sp 2"
"11893","Nov_Dec_2021",2021-12-02,"DF_6A","A8/B9","4885",0.7,0.9,"CP",NA,17.5,1.93,"Tree","missing POM","Desplatsia subericarpa"
"11894","Nov_Dec_2021",2021-12-02,"DF_6A","A8/B9","4885",0.7,0.9,"CP",NA,17.5,1.93,"Tree","missing POM","Desplatsia subericarpa"
"11895","Nov_Dec_2021",2021-12-02,"DF_6A","A8/B9","5080",3,5,"DBH",2.2,560,20,"Tree","","Epipetallum tessmanni"
"11896","Nov_Dec_2021",2021-12-02,"DF_6A","A8/B9","5396",0.25,1.1,"CP",0.3,12.1,1.6,"","","Diospyros sp 5"
"11897","Nov_Dec_2021",2021-12-02,"DF_6A","A8/B9","8414",1.4,3.4,"CP",0.3,13,1.6,"","Measured but not identified",""
"11898","Nov_Dec_2021",2021-12-03,"DF_6A","A9/B10","3713",1.4,0.1,"CP",0.3,10.1,1.5,"Sapling","","Desplatsia subericarpa"
"11899","Nov_Dec_2021",2021-12-03,"DF_6A","A9/B10","3714",1.5,0.2,"DBH",0.3,9.7,1.58,"Sapling","","Liane sp 1"
"11900","Nov_Dec_2021",2021-12-03,"DF_6A","A9/B10","4761",4.7,2,"CP",0.3,10.4,10,"Liana","","Liane sp 1"
"11901","Nov_Dec_2021",2021-12-03,"DF_6A","A9/B10","4783",4.3,0.7,"CP",0.3,15.2,1.8,"Sapling","","Salacia sp 1"
"11902","Nov_Dec_2021",2021-12-03,"DF_6A","A9/B10","4783",4.3,0.7,"CP",0.3,15.2,1.8,"Sapling","","Desplatsia subericarpa"
"11903","Nov_Dec_2021",2021-12-03,"DF_6A","A9/B10","4789",3.8,4.9,"CP",1.3,11.7,1.9,"Sapling","","Guarea sp 1"
"11904","Nov_Dec_2021",2021-12-03,"DF_6A","A9/B10","4791",4.4,3.7,"CP",0.3,7.7,1.7,"Liana","","Salacia sp 1"
"11905","Nov_Dec_2021",2021-12-03,"DF_6A","A9/B10","4792",3.5,4.5,"CP",0.3,8.7,1.6,"Sapling","","Liane sp 1"
"11906","Nov_Dec_2021",2021-12-03,"DF_6A","A9/B10","4793",3.1,4.4,"CP",0.3,9.7,1.7,"Sapling","","Liane sp 1"
"11907","Nov_Dec_2021",2021-12-03,"DF_6A","A9/B10","4794",4,3.5,"CP",0.3,14.8,1.9,"Liana","","Liane sp 1"
"11908","Nov_Dec_2021",2021-12-03,"DF_6A","A9/B10","4795",3.9,0.8,"CP",0.3,16.5,2.1,"Sapling","","Thomandersia congolana"
"11909","Nov_Dec_2021",2021-12-03,"DF_6A","A9/B10","4796",2.7,1.2,"CP",1.3,18.7,2.5,"Sapling","","Greenwayodendron suaveolens"
"11910","Nov_Dec_2021",2021-12-03,"DF_6A","A9/B10","4797",1.2,0.9,"CP",0.3,29.7,1.7,"Sapling","","Thomandersia congolana"
"11911","Nov_Dec_2021",2021-12-03,"DF_6A","A9/B10","4797",3.8,3.1,"CP",0.3,11.4,1.9,"Sapling","","Thomandersia congolana"
"11912","Nov_Dec_2021",2021-12-03,"DF_6A","A9/B10","4798",3.8,0.8,"CP",0.3,15.6,1.9,"Sapling","","Desplatsia subericarpa"
"11913","Nov_Dec_2021",2021-12-03,"DF_6A","A9/B10","4799",0.5,3,"CP",1.3,13.7,2.6,"Sapling","","Desplatsia subericarpa"
"11914","Nov_Dec_2021",2021-12-03,"DF_6A","A9/B10","4800",0.3,3.6,"CP",1.3,16.5,4.3,"Sapling","","Thomandersia congolana"
"11915","Nov_Dec_2021",2021-12-03,"DF_6A","A9/B10","5078",3.5,2.6,"DBH",1.3,345,15,"Tree","","Pentaclethra eetveldeana"
"11916","Nov_Dec_2021",2021-12-03,"DF_6A","A9/B10","5082",0.2,1.3,"CP",1.3,75,15,"Liana","","Tetracera anifolia"
"11917","Nov_Dec_2021",2021-12-01,"DF_6A","B1/C2","3030",0.4,3.6,"CP",0.3,13.6,1.65,"Sapling","","Diogoa zenkeri"
"11918","Nov_Dec_2021",2021-12-01,"DF_6A","B1/C2","3031",0.7,3.2,"CP",0.3,20.4,2.2,"Sapling","","Grewia sp 1"
"11919","Nov_Dec_2021",2021-12-01,"DF_6A","B1/C2","3036",1.2,3.3,"CP",0.3,5.2,1.7,"Liana","",""
"11920","Nov_Dec_2021",2021-12-01,"DF_6A","B1/C2","3036",1.7,0.7,"CP",0.3,27.7,2.3,"Sapling","",""
"11921","Nov_Dec_2021",2021-12-01,"DF_6A","B1/C2","3037",1.2,3.5,"CP",0.3,14.7,1.82,"Sapling","","Agelaea paradoxa"
"11922","Nov_Dec_2021",2021-12-01,"DF_6A","B1/C2","3037",1.2,3.5,"CP",0.3,14.7,1.82,"Sapling","","Agelaea paradoxa"
"11923","Nov_Dec_2021",2021-12-01,"DF_6A","B1/C2","3038",0.4,4.3,"CP",0.3,22.4,2.3,"Sapling","","Dialium congolens"
"11924","Nov_Dec_2021",2021-12-01,"DF_6A","B1/C2","3040",2.3,4.3,"CP",0.3,7.5,2,"Liana","","Agelaea sp 1"
"11925","Nov_Dec_2021",2021-12-01,"DF_6A","B1/C2","3040",2.3,4.3,"CP",0.3,7.5,2,"Liana","","Agelaea paradoxa"
"11926","Nov_Dec_2021",2021-12-01,"DF_6A","B1/C2","3042",1.5,3.2,"CP",0.3,12.8,1.7,"Sapling","","Liane sp 7"
"11927","Nov_Dec_2021",2021-12-01,"DF_6A","B1/C2","3043",0.6,2.5,"CP",0.3,13.6,1.7,"Liana","","Grewia sp 1"
"11928","Nov_Dec_2021",2021-12-01,"DF_6A","B1/C2","3044",3.5,2.7,"CP",0.3,5.6,3.15,"Liana","","Agelaea paradoxa"
"11929","Nov_Dec_2021",2021-12-01,"DF_6A","B1/C2","3046",2.6,2.4,"CP",0.3,11.1,1.9,"Liana","","Agelaea paradoxa"
"11930","Nov_Dec_2021",2021-12-01,"DF_6A","B1/C2","3049",1.6,1.7,"CP",0.3,11.7,1.85,"Sapling","","Grewia sp 1"
"11931","Nov_Dec_2021",2021-12-01,"DF_6A","B1/C2","3049",1.6,1.7,"CP",0.3,11.7,1.85,"Sapling","","Grewia coriacea"
"11932","Nov_Dec_2021",2021-12-01,"DF_6A","B1/C2","3050",1.5,2.1,"CP",0.3,4.5,2.17,"Liana","",""
"11933","Nov_Dec_2021",2021-12-01,"DF_6A","B1/C2","3051",1.6,1.7,"CP",0.3,5.7,2.17,"Liana","","Agelaea paradoxa"
"11934","Nov_Dec_2021",2021-12-01,"DF_6A","B1/C2","3052",3.9,0.7,"CP",0.3,12.5,2.3,"Liana","","Panda oleosa"
"11935","Nov_Dec_2021",2021-12-01,"DF_6A","B1/C2","3053",4.6,0,"CP",0.3,7,3.5,"Liana","","Dichapetalum sp 1"
"11936","Nov_Dec_2021",2021-12-01,"DF_6A","B1/C2","3054",4.6,0,"CP",0.3,31,3.5,"Sapling","","Napoleonaea sp 1"
"11937","Nov_Dec_2021",2021-12-01,"DF_6A","B1/C2","3055",4.3,1.9,"CP",0.3,10.1,2,"Sapling","","Thomandersia congolana"
"11938","Nov_Dec_2021",2021-12-01,"DF_6A","B1/C2","3056",5,1.6,"CP",1.3,17.4,12,"Liana","","Liane sp 1"
"11939","Nov_Dec_2021",2021-12-01,"DF_6A","B1/C2","3058",4.4,1.9,"CP",0.3,8.5,1.6,"Sapling","","Alchornea floribunda"
