Expedition,Data_entry,Date (dd/mm/yyyy),File_name,Date (dd/mm/yyyy),Note_taker,Project,Plot,Grid,TAG_SUM,Plant_tag,X_coord,Y_coord,Tool,POM,DBH (mm),Height (meters),Type_Field,Note_Field,ID,Treatment
Winter_2020,Tyler,26/01/2022,IMG_2669,25/01/2021,Vincent,DF,1A,B8/C9,DF_1A_B8/C9_1804,1804,1.00,2.10,CP,0.10,45.00,,,,Scorodophloeus zenkeri,LME
Winter_2020,Tyler,26/01/2022,IMG_2669,25/01/2021,Vincent,DF,1A,B8/C9,DF_1A_B8/C9_1820,1820,1.40,2.10,CP,0.10,25.00,2.70,,,Grewia coriacea,LME
Winter_2020,Tyler,26/01/2022,IMG_2669,25/01/2021,Vincent,DF,1A,B8/C9,DF_1A_B8/C9_1808,1808,1.40,3.00,CP,0.10,51.00,1.94,,,Phylaopsis discofolia,LME
Winter_2020,Tyler,26/01/2022,IMG_2669,25/01/2021,Vincent,DF,1A,B8/C9,DF_1A_B8/C9_2674,2674,1.40,3.00,CP,0.10,16.00,,,,#N/A,LME
Winter_2020,Tyler,26/01/2022,IMG_2669,25/01/2021,Vincent,DF,1A,B8/C9,DF_1A_B8/C9_1805,1805,1.20,3.60,CP,0.10,25.00,2.86,,,Chytranthus talbotii,LME
Winter_2020,Tyler,26/01/2022,IMG_2669,25/01/2021,Vincent,DF,1A,B8/C9,DF_1A_B8/C9_5402,5402,1.60,4.40,CP,0.10,30.00,4.30,,,Chytranthus talbotii,LME
Winter_2020,Tyler,26/01/2022,IMG_2669,25/01/2021,Vincent,DF,1A,B8/C9,DF_1A_B8/C9_357,357,1.50,4.10,CP,0.10,8.00,,,,Undetermined,LME
Winter_2020,Tyler,26/01/2022,IMG_2669,25/01/2021,Vincent,DF,1A,B8/C9,DF_1A_B8/C9_304,304,1.50,4.10,CP,0.10,7.00,1.54,,,Undetermined,LME
Winter_2020,Tyler,26/01/2022,IMG_2669,25/01/2021,Vincent,DF,1A,B8/C9,DF_1A_B8/C9_1807,1807,1.30,4.40,CP,0.10,11.00,1.95,,,Undetermined,LME
Winter_2020,Tyler,26/01/2022,IMG_2669,25/01/2021,Vincent,DF,1A,B8/C9,DF_1A_B8/C9_1806,1806,1.40,4.40,CP,0.10,7.00,1.36,,,Undetermined,LME
Winter_2020,Tyler,26/01/2022,IMG_2669,25/01/2021,Vincent,DF,1A,B8/C9,DF_1A_B8/C9_5421,5421,1.60,4.70,CP,0.10,8.00,1.30,,,Celtis tessmannii,LME
Winter_2020,Tyler,26/01/2022,IMG_2669,25/01/2021,Vincent,DF,1A,B8/C9,DF_1A_B8/C9_5407,5407,1.60,4.80,CP,0.10,24.00,3.05,,,Dialium pachyphyllum,LME
Winter_2020,Tyler,26/01/2022,IMG_2669,25/01/2021,Vincent,DF,1A,B8/C9,DF_1A_B8/C9_1817,1817,2.00,2.30,CP,0.10,33.00,2.82,,,Cola sp 1,LME
Winter_2020,Tyler,26/01/2022,IMG_2669,25/01/2021,Vincent,DF,1A,B8/C9,DF_1A_B8/C9_305,305,4.00,5.00,CP,0.10,50.00,,,,Scorodophloeus zenkeri,LME
Winter_2020,Tyler,26/01/2022,IMG_2669,25/01/2021,Vincent,DF,1A,B8/C9,DF_1A_B8/C9_1814,1814,3.40,3.60,CP,0.10,15.00,1.95,,,Tabernaemontana crassa,LME
Winter_2020,Tyler,26/01/2022,IMG_2669,25/01/2021,Vincent,DF,1A,B8/C9,DF_1A_B8/C9_1815,1815,3.10,3.40,CP,0.10,23.00,2.90,,,Cola sp 1,LME
Winter_2020,Tyler,26/01/2022,IMG_2669,25/01/2021,Vincent,DF,1A,B8/C9,DF_1A_B8/C9_1690,1690,5.00,3.30,CP,0.10,39.00,3.00,,,Drypetes sp 1,LME
Winter_2020,Tyler,26/01/2022,IMG_2669,25/01/2021,Vincent,DF,1A,B8/C9,DF_1A_B8/C9_1989,1989,4.10,2.30,CP,0.10,24.00,,,,Undetermined,LME
Winter_2020,Tyler,26/01/2022,IMG_2670,25/01/2021,Vincent,DF,1A,B8/C9,DF_1A_B8/C9_1675,1675,2.90,2.50,CP,0.10,50.00,,,,Dialium pachyphyllum,LME
Winter_2020,Tyler,26/01/2022,IMG_2670,25/01/2021,Vincent,DF,1A,B8/C9,DF_1A_B8/C9_1813,1813,4.00,0.50,CP,0.10,30.00,2.50,,,Pausinystalia macroceras,LME
Winter_2020,Tyler,26/01/2022,IMG_2670,25/01/2021,Vincent,DF,1A,B8/C9,DF_1A_B8/C9_1669,1669,4.60,0.60,CP,0.10,33.00,2.66,,,Cola sp 1,LME
Winter_2020,Tyler,26/01/2022,IMG_2670,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_413,413,0.50,0.60,DBH,1.30,399.00,,,,Dachriodes kleiniana,LME
Winter_2020,Tyler,26/01/2022,IMG_2670,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_1665,1665,0.70,0.50,CP,0.10,16.00,2.44,,,Grewia coriacea,LME
Winter_2020,Tyler,26/01/2022,IMG_2670,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_1662,1662,1.50,0.70,CP,0.10,6.00,1.21,,,Liane,LME
Winter_2020,Tyler,26/01/2022,IMG_2670,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_5258,5258,2.50,0.50,CP,0.10,15.00,1.32,,,Liane,LME
Winter_2020,Tyler,26/01/2022,IMG_2670,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_5259,5259,2.60,0.60,CP,0.10,19.00,,,,Liane,LME
Winter_2020,Tyler,26/01/2022,IMG_2670,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_1659,1659,2.30,1.70,CP,0.10,9.00,1.53,,,Liane,LME
Winter_2020,Tyler,26/01/2022,IMG_2670,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_1823,1823,2.10,1.90,CP,0.10,16.00,2.00,,,Dichostemma glaucescens,LME
Winter_2020,Tyler,26/01/2022,IMG_2670,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_1663,1663,2.10,1.90,CP,0.10,45.00,4.53,,,Polyalthia suberosa,LME
Winter_2020,Tyler,26/01/2022,IMG_2670,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_1824,1824,2.40,2.10,CP,0.10,20.00,3.62,,,Chytranthus sp 1,LME
Winter_2020,Tyler,26/01/2022,IMG_2670,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_1664,1664,1.60,1.60,CP,0.10,14.00,1.35,,,Liane,LME
Winter_2020,Tyler,26/01/2022,IMG_2670,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_160,160,1.40,1.90,CP,0.10,9.00,1.45,,,Grewia coriacea,LME
Winter_2020,Tyler,26/01/2022,IMG_2670,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_1667,1667,1.20,1.80,CP,0.10,43.00,,,,Dialium pachyphyllum,LME
Winter_2020,Tyler,26/01/2022,IMG_2670,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_1666,1666,1.00,1.00,CP,0.10,11.00,1.52,,ECH 73,Rhinorea sp 1,LME
Winter_2020,Tyler,26/01/2022,IMG_2670,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_1668,1668,1.10,2.00,CP,0.10,12.00,,,,Liane,LME
Winter_2020,Tyler,26/01/2022,IMG_2670,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_1671,1671,0.30,2.30,CP,0.10,22.00,3.61,,,Scorodophloeus zenkeri,LME
Winter_2020,Tyler,26/01/2022,IMG_2670,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_1603,1603,0.30,2.80,CP,0.10,7.00,1.10,,,Tricalysia sp 1,LME
Winter_2020,Tyler,26/01/2022,IMG_2670,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_1672,1672,0.60,3.10,CP,0.10,10.00,1.80,,,Liane,LME
Winter_2020,Tyler,26/01/2022,IMG_2670,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_494,494,0.90,3.20,CP,0.10,17.00,1.35,,,Thomandersia congolana,LME
Winter_2020,Tyler,26/01/2022,IMG_2671,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_415,415,0.10,3.20,CP,0.10,10.00,1.47,,,Tricalysia sp 1,LME
Winter_2020,Tyler,26/01/2022,IMG_2671,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_1602,1602,0.10,3.20,CP,0.10,9.00,2.75,,ECH 73,Rhinorea sp 1,LME
Winter_2020,Tyler,26/01/2022,IMG_2671,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_1810,1810,0.20,4.00,CP,0.10,6.00,1.04,,,Liane,LME
Winter_2020,Tyler,26/01/2022,IMG_2671,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_1809,1809,0.60,3.70,CP,0.10,16.00,3.24,,,Diospyros sp 1,LME
Winter_2020,Tyler,26/01/2022,IMG_2671,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_990,990,0.90,1.70,CP,0.10,9.00,1.02,,,Dibosgnia macrocarpes,LME
Winter_2020,Tyler,26/01/2022,IMG_2671,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_391,391,1.10,3.50,CP,0.10,10.00,1.23,,,Liane,LME
Winter_2020,Tyler,26/01/2022,IMG_2671,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_169,169,1.40,3.20,CP,0.10,9.00,1.03,,,Annonaceae sp 1,LME
Winter_2020,Tyler,26/01/2022,IMG_2671,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_2217,2217,1.60,4.50,CP,0.10,10.00,1.15,,,Liane,LME
Winter_2020,Tyler,26/01/2022,IMG_2671,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_1828,1828,2.60,4.50,CP,0.10,10.00,1.22,,,Liane,LME
Winter_2020,Tyler,26/01/2022,IMG_2671,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_1827,1827,2.50,3.40,CP,0.10,21.00,1.93,,,Grewia coriacea,LME
Winter_2020,Tyler,26/01/2022,IMG_2671,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_1840,1840,4.60,5.00,CP,0.10,9.00,1.80,,,Liane,LME
Winter_2020,Tyler,26/01/2022,IMG_2671,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_1655,1655,4.50,4.70,CP,0.10,12.00,1.55,,,Liane,LME
Winter_2020,Tyler,26/01/2022,IMG_2671,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_1839,1839,5.00,4.90,CP,0.10,13.00,1.33,,,Chytranthus sp 1,LME
Winter_2020,Tyler,26/01/2022,IMG_2671,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_1654,1654,5.00,4.50,CP,0.10,12.00,2.20,,,Liane,LME
Winter_2020,Tyler,26/01/2022,IMG_2671,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_1822,1822,4.60,3.80,CP,0.10,10.00,1.10,,,Coffea sp 1,LME
Winter_2020,Tyler,26/01/2022,IMG_2671,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_1636,1636,5.00,4.00,CP,0.10,15.00,1.53,,,Garcinia tsimatimia,LME
Winter_2020,Tyler,26/01/2022,IMG_2671,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_1825,1825,3.80,3.90,CP,0.10,19.00,,,,Liane,LME
Winter_2020,Tyler,26/01/2022,IMG_2671,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_1661,1661,3.80,3.60,DBH,1.30,36.00,,,,Syncephalum sp 1,LME
Winter_2020,Tyler,26/01/2022,IMG_2671,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_1800,1800,3.90,2.50,CP,0.10,5.00,1.10,,,Agellae paradoxa,LME
Winter_2020,Tyler,26/01/2022,IMG_2671,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_1658,1658,1.90,1.60,CP,0.10,45.00,,,,Dialium pachyphyllum,LME
Winter_2020,Tyler,26/01/2022,IMG_2671,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_375,375,3.60,1.60,CP,0.10,6.00,1.00,,,Agellae paradoxa,LME
Winter_2020,Tyler,26/01/2022,IMG_2672,25/01/2021,Vincent,DF,1A,C8/D9,DF_1A_C8/D9_5275,5275,4.10,0.40,CP,0.10,29.00,2.26,,,Polyalthia suberosa,LME
Winter_2020,Tyler,26/01/2022,IMG_2672,25/01/2021,Vincent,DF,1A,D8/E9,DF_1A_D8/E9_5276,5276,0.40,0.50,CP,0.10,11.00,2.26,,,Lichostema glanscesens,LME
Winter_2020,Tyler,26/01/2022,IMG_2672,25/01/2021,Vincent,DF,1A,D8/E9,DF_1A_D8/E9_5278,5278,0.20,0.40,CP,0.10,13.00,1.71,,,Undetermined,LME
Winter_2020,Tyler,26/01/2022,IMG_2672,25/01/2021,Vincent,DF,1A,D8/E9,DF_1A_D8/E9_5230,5230,2.80,0.50,CP,0.10,28.00,1.16,,,Odoniodendron sp 1,LME
Winter_2020,Tyler,26/01/2022,IMG_2672,25/01/2021,Vincent,DF,1A,D8/E9,DF_1A_D8/E9_1775,1775,2.70,1.20,DBH,1.30,216.00,2.14,,,Dialium pachyphyllum,LME
Winter_2020,Tyler,26/01/2022,IMG_2672,25/01/2021,Vincent,DF,1A,D8/E9,DF_1A_D8/E9_1780,1780,2.70,1.20,CP,0.20,25.00,2.30,,,Grewia coriacea,LME
Winter_2020,Tyler,26/01/2022,IMG_2672,25/01/2021,Vincent,DF,1A,D8/E9,DF_1A_D8/E9_1781,1781,3.00,0.90,CP,0.10,9.00,,,,Undetermined,LME
Winter_2020,Tyler,26/01/2022,IMG_2672,25/01/2021,Vincent,DF,1A,D8/E9,DF_1A_D8/E9_1798,1798,1.80,1.10,CP,0.10,12.00,1.18,,,Chytranthus talbotii,LME
Winter_2020,Tyler,26/01/2022,IMG_2672,25/01/2021,Vincent,DF,1A,D8/E9,DF_1A_D8/E9_1776,1776,2.10,1.50,CP,0.10,27.00,1.17,,,Napoleona vogelei,LME
Winter_2020,Tyler,26/01/2022,IMG_2672,25/01/2021,Vincent,DF,1A,D8/E9,DF_1A_D8/E9_1857,1857,2.70,2.00,CP,0.10,16.00,2.60,,,Centroplacus glaucinus,LME
Winter_2020,Tyler,26/01/2022,IMG_2672,25/01/2021,Vincent,DF,1A,D8/E9,DF_1A_D8/E9_1830,1830,2.60,2.50,CP,0.10,21.00,1.54,,,Undetermined,LME
Winter_2020,Tyler,26/01/2022,IMG_2672,25/01/2021,Vincent,DF,1A,D8/E9,DF_1A_D8/E9_1829,1829,1.50,1.80,CP,0.10,15.00,1.42,,,Pausinystalia macroceras,LME
Winter_2020,Tyler,26/01/2022,IMG_2672,25/01/2021,Vincent,DF,1A,D8/E9,DF_1A_D8/E9_1858,1858,1.10,2.10,CP,0.10,19.00,3.05,,,Chytranthus sp 1,LME
Winter_2020,Tyler,26/01/2022,IMG_2672,25/01/2021,Vincent,DF,1A,D8/E9,DF_1A_D8/E9_1793,1793,1.10,2.10,CP,0.10,13.00,1.90,,,Grewia coriacea,LME
Winter_2020,Tyler,26/01/2022,IMG_2672,25/01/2021,Vincent,DF,1A,D8/E9,DF_1A_D8/E9_1796,1796,0.60,1.70,CP,0.10,11.00,1.74,,,Lichostema glanscesens,LME
Winter_2020,Tyler,26/01/2022,IMG_2672,25/01/2021,Vincent,DF,1A,D8/E9,DF_1A_D8/E9_1797,1797,0.40,1.40,CP,0.10,15.00,1.74,,,Grewia coriacea,LME
Winter_2020,Tyler,26/01/2022,IMG_2672,25/01/2021,Vincent,DF,1A,D8/E9,DF_1A_D8/E9_378,378,0.30,1.70,DBH,1.30,179.00,,,,Scorodophloeus zenkeri,LME
Winter_2020,Tyler,26/01/2022,IMG_2672,25/01/2021,Vincent,DF,1A,D8/E9,DF_1A_D8/E9_1657,1657,1.60,2.00,DBH,1.30,24.00,,,,Undetermined,LME
Winter_2020,Tyler,26/01/2022,IMG_2672,25/01/2021,Vincent,DF,1A,D8/E9,DF_1A_D8/E9_1651,1651,1.00,1.68,CP,0.10,19.00,2.14,,,Dialium pachyphyllum,LME
Winter_2020,Tyler,26/01/2022,IMG_2672,25/01/2021,Vincent,DF,1A,D8/E9,DF_1A_D8/E9_346,346,1.60,2.70,CP,0.10,8.00,,,,Undetermined,LME
Winter_2020,Tyler,26/01/2022,IMG_2672,25/01/2021,Vincent,DF,1A,D8/E9,DF_1A_D8/E9_1656,1656,0.70,2.30,CP,0.10,20.00,2.90,,,Undetermined,LME
Winter_2020,Tyler,26/01/2022,IMG_2673,25/01/2021,Vincent,DF,1A,D8/E9,DF_1A_D8/E9_1652,1652,1.30,3.30,CP,0.10,23.00,2.32,,,Undetermined,LME
Winter_2020,Tyler,26/01/2022,IMG_2673,25/01/2021,Vincent,DF,1A,D8/E9,DF_1A_D8/E9_354,354,1.10,3.50,CP,0.10,6.00,1.44,,,Undetermined,LME
Winter_2020,Tyler,26/01/2022,IMG_2673,25/01/2021,Vincent,DF,1A,D8/E9,DF_1A_D8/E9_1653,1653,1.10,3.60,CP,0.10,25.00,1.53,,,Undetermined,LME
Winter_2020,Tyler,26/01/2022,IMG_2673,25/01/2021,Vincent,DF,1A,D8/E9,DF_1A_D8/E9_1831,1831,0.20,0.80,CP,0.10,22.00,2.64,,,Grewia coriacea,LME
Winter_2020,Tyler,26/01/2022,IMG_2673,25/01/2021,Vincent,DF,1A,D8/E9,DF_1A_D8/E9_1838,1838,0.10,4.50,CP,0.10,11.00,1.92,,,Scorodophloeus zenkeri,LME
Winter_2020,Tyler,26/01/2022,IMG_2673,25/01/2021,Vincent,DF,1A,D8/E9,DF_1A_D8/E9_1837,1837,0.50,4.80,CP,0.10,10.00,2.12,,,Tricalysia sp 1,LME
Winter_2020,Tyler,26/01/2022,IMG_2673,25/01/2021,Vincent,DF,1A,D8/E9,DF_1A_D8/E9_397,397,0.20,4.60,DBH,1.30,49.00,,,,Dialium pachyphyllum,LME
Winter_2020,Tyler,26/01/2022,IMG_2673,25/01/2021,Vincent,DF,1A,D8/E9,DF_1A_D8/E9_1834,1834,1.50,3.80,CP,0.10,14.00,2.03,,,Undetermined,LME
Winter_2020,Tyler,26/01/2022,IMG_2673,25/01/2021,Vincent,DF,1A,D8/E9,DF_1A_D8/E9_1833,1833,2.80,4.00,CP,0.10,12.00,1.43,,,Undetermined,LME
Winter_2020,Tyler,26/01/2022,IMG_2673,25/01/2021,Vincent,DF,1A,D8/E9,DF_1A_D8/E9_1650,1650,3.20,4.30,CP,0.10,14.00,2.13,,,Undetermined,LME
Winter_2020,Tyler,26/01/2022,IMG_2673,25/01/2021,Vincent,DF,1A,D8/E9,DF_1A_D8/E9_1855,1855,4.10,3.70,CP,0.10,33.00,1.60,,,Dialium pachyphyllum,LME
Winter_2020,Tyler,26/01/2022,IMG_2673,25/01/2021,Vincent,DF,1A,D8/E9,DF_1A_D8/E9_356,356,4.10,4.60,CP,0.10,7.00,,,,Undetermined,LME
Winter_2020,Tyler,26/01/2022,IMG_2673,25/01/2021,Vincent,DF,1A,D8/E9,DF_1A_D8/E9_1856,1856,4.10,3.30,CP,0.10,56.00,1.62,,,Odoniodendron sp 1,LME
Winter_2020,Tyler,26/01/2022,IMG_2673,25/01/2021,Vincent,DF,1A,D8/E9,DF_1A_D8/E9_1854,1854,4.60,3.00,CP,0.10,13.00,1.32,,,Pausinystalia macroceras,LME
Winter_2020,Tyler,26/01/2022,IMG_2673,25/01/2021,Vincent,DF,1A,E8/F9,DF_1A_E8/F9_5243,5243,0.50,0.20,CP,0.10,15.00,1.64,,,Undetermined,LME
Winter_2020,Tyler,26/01/2022,IMG_2673,25/01/2021,Vincent,DF,1A,E8/F9,DF_1A_E8/F9_368,368,2.00,0.00,CP,0.10,6.00,1.10,,,Agellae paradoxa,LME
Winter_2020,Tyler,26/01/2022,IMG_2673,25/01/2021,Vincent,DF,1A,E8/F9,DF_1A_E8/F9_1779,1779,2.20,0.40,CP,0.10,34.00,,,,Santiria trimera,LME
Winter_2020,Tyler,26/01/2022,IMG_2673,25/01/2021,Vincent,DF,1A,E8/F9,DF_1A_E8/F9_320,320,2.30,0.70,DBH,1.30,74.00,,,,Cola rostrata,LME
Winter_2020,Tyler,26/01/2022,IMG_2673,25/01/2021,Vincent,DF,1A,E8/F9,DF_1A_E8/F9_1791,1791,2.50,0.90,CP,0.10,27.00,1.62,,,Lichostema glanscesens,LME
Winter_2020,Tyler,26/01/2022,IMG_2673,25/01/2021,Vincent,DF,1A,E8/F9,DF_1A_E8/F9_366,366,2.30,1.00,CP,0.10,12.00,2.52,,,Plagiostyles africana,LME
Winter_2020,Tyler,26/01/2022,IMG_2673,25/01/2021,Vincent,DF,1A,E8/F9,DF_1A_E8/F9_1789,1789,0.50,2.30,CP,0.10,42.00,2.10,,,Diospyros zenkeri,LME
Winter_2020,Tyler,26/01/2022,IMG_2674,25/01/2021,Vincent,DF,1A,E8/F9,DF_1A_E8/F9_359,359,2.70,1.20,CP,0.10,9.00,1.22,,,#N/A,LME
Winter_2020,Tyler,26/01/2022,IMG_2674,25/01/2021,Vincent,DF,1A,E8/F9,DF_1A_E8/F9_1866,1866,2.60,1.40,CP,0.10,10.00,1.15,,,#N/A,LME
Winter_2020,Tyler,26/01/2022,IMG_2674,25/01/2021,Vincent,DF,1A,E8/F9,DF_1A_E8/F9_1765,1765,1.90,1.30,CP,0.10,26.00,2.54,,,#N/A,LME
Winter_2020,Tyler,26/01/2022,IMG_2674,25/01/2021,Vincent,DF,1A,E8/F9,DF_1A_E8/F9_1867,1867,1.60,1.80,CP,0.10,12.00,1.32,,,#N/A,LME
Winter_2020,Tyler,26/01/2022,IMG_2674,25/01/2021,Vincent,DF,1A,E8/F9,DF_1A_E8/F9_1767,1767,1.20,1.70,CP,0.10,13.00,2.33,,,#N/A,LME
Winter_2020,Tyler,26/01/2022,IMG_2674,25/01/2021,Vincent,DF,1A,E8/F9,DF_1A_E8/F9_1766,1766,0.90,1.80,CP,0.10,8.00,1.50,,,#N/A,LME
Winter_2020,Tyler,26/01/2022,IMG_2674,25/01/2021,Vincent,DF,1A,E8/F9,DF_1A_E8/F9_1868,1868,0.80,2.00,CP,0.10,11.00,1.90,,,#N/A,LME
Winter_2020,Tyler,26/01/2022,IMG_2674,25/01/2021,Vincent,DF,1A,E8/F9,DF_1A_E8/F9_1869,1869,0.60,2.20,CP,0.10,22.00,2.60,,,#N/A,LME
Winter_2020,Tyler,26/01/2022,IMG_2674,25/01/2021,Vincent,DF,1A,E8/F9,DF_1A_E8/F9_407,407,1.00,2.80,CP,0.10,14.00,1.22,,,#N/A,LME
Winter_2020,Tyler,26/01/2022,IMG_2674,25/01/2021,Vincent,DF,1A,E8/F9,DF_1A_E8/F9_1846,1846,0.50,4.30,CP,0.10,15.00,1.12,,,#N/A,LME
Winter_2020,Tyler,26/01/2022,IMG_2674,25/01/2021,Vincent,DF,1A,E8/F9,DF_1A_E8/F9_1762,1762,1.70,4.00,CP,0.10,35.00,,,,#N/A,LME
Winter_2020,Tyler,26/01/2022,IMG_2674,25/01/2021,Vincent,DF,1A,E8/F9,DF_1A_E8/F9_1761,1761,1.80,4.40,CP,0.10,12.00,,,,#N/A,LME
Winter_2020,Tyler,26/01/2022,IMG_2674,25/01/2021,Vincent,DF,1A,E8/F9,DF_1A_E8/F9_1763,1763,1.80,5.00,CP,0.10,49.00,,,,#N/A,LME
Winter_2020,Tyler,26/01/2022,IMG_2674,25/01/2021,Vincent,DF,1A,E8/F9,DF_1A_E8/F9_1826,1826,3.10,4.60,CP,0.10,9.00,1.10,,,#N/A,LME
Winter_2020,Tyler,26/01/2022,IMG_2674,25/01/2021,Vincent,DF,1A,E8/F9,DF_1A_E8/F9_1764,1764,1.70,4.40,CP,0.10,23.00,,,,#N/A,LME
Winter_2020,Tyler,26/01/2022,IMG_2674,25/01/2021,Vincent,DF,1A,E8/F9,DF_1A_E8/F9_1790,1790,4.30,0.60,CP,0.10,27.00,,,,#N/A,LME
Winter_2020,Tyler,26/01/2022,IMG_2674,25/01/2021,Vincent,DF,1A,E8/F9,DF_1A_E8/F9_319,319,4.30,0.60,CP,0.10,8.00,,,,#N/A,LME
Winter_2020,Tyler,26/01/2022,IMG_2674,25/01/2021,Vincent,DF,1A,E8/F9,DF_1A_E8/F9_408,408,4.20,1.10,CP,0.10,17.00,,,,#N/A,LME
Winter_2020,Tyler,26/01/2022,IMG_2674,25/01/2021,Vincent,DF,1A,E8/F9,DF_1A_E8/F9_1865,1865,3.80,0.90,CP,0.10,47.00,,,,#N/A,LME
Winter_2020,Tyler,26/01/2022,IMG_2674,25/01/2021,Vincent,DF,1A,E8/F9,DF_1A_E8/F9_369,369,3.90,0.80,CP,0.10,8.00,,,,#N/A,LME
Winter_2020,Tyler,26/01/2022,IMG_2674,26/01/2021,Vincent,DF,1A,G8/H9,DF_1A_G8/H9_5207,5207,0.60,0.30,CP,0.10,20.00,2.40,,,Undetermined,LME
Winter_2020,Tyler,26/01/2022,IMG_2675,26/01/2021,Vincent,DF,1A,G8/H9,DF_1A_G8/H9_1788,1788,0.10,1.30,CP,0.10,12.00,2.00,,,#N/A,LME
Winter_2020,Tyler,26/01/2022,IMG_2675,26/01/2021,Vincent,DF,1A,G8/H9,DF_1A_G8/H9_1786,1786,0.00,1.50,CP,0.10,11.00,1.42,,,#N/A,LME
Winter_2020,Tyler,26/01/2022,IMG_2675,26/01/2021,Vincent,DF,1A,G8/H9,DF_1A_G8/H9_1787,1787,0.10,2.00,CP,0.10,12.00,1.50,,,#N/A,LME
Winter_2020,Tyler,26/01/2022,IMG_2675,26/01/2021,Vincent,DF,1A,G8/H9,DF_1A_G8/H9_1783,1783,0.40,2.20,CP,0.10,12.00,1.52,,,#N/A,LME
Winter_2020,Tyler,26/01/2022,IMG_2675,26/01/2021,Vincent,DF,1A,G8/H9,DF_1A_G8/H9_1853,1853,0.80,3.20,CP,0.10,10.00,1.61,,,#N/A,LME
Winter_2020,Tyler,26/01/2022,IMG_2675,26/01/2021,Vincent,DF,1A,G8/H9,DF_1A_G8/H9_1852,1852,0.50,4.70,CP,0.10,16.00,1.20,,,#N/A,LME
Winter_2020,Tyler,26/01/2022,IMG_2675,26/01/2021,Vincent,DF,1A,G8/H9,DF_1A_G8/H9_1852,1852,3.60,4.70,CP,0.10,20.00,2.88,,,#N/A,LME
Winter_2020,Tyler,26/01/2022,IMG_2675,26/01/2021,Vincent,DF,1A,G8/H9,DF_1A_G8/H9_1848,1848,4.90,4.80,CP,0.10,13.00,1.60,,,#N/A,LME
Winter_2020,Tyler,26/01/2022,IMG_2675,26/01/2021,Vincent,DF,1A,G8/H9,DF_1A_G8/H9_1772,1772,3.70,2.90,CP,0.10,10.00,1.53,,,#N/A,LME
Winter_2020,Tyler,26/01/2022,IMG_2675,26/01/2021,Vincent,DF,1A,G8/H9,DF_1A_G8/H9_1847,1847,5.00,2.90,CP,0.10,12.00,1.87,,,#N/A,LME
Winter_2020,Tyler,26/01/2022,IMG_2675,26/01/2021,Vincent,DF,1A,G8/H9,DF_1A_G8/H9_404,404,4.80,2.50,CP,0.10,12.00,1.16,,,#N/A,LME
